DIA,AÑO,MES,MESNUM,SEMANA,SALDO INICIAL IQ005,INGRESO IQ005 PRODUCCIÓN,INGRESO IQ005 I+D,INGRESO IQ005,CONSUMO IQ005,MEDIA GL DESECHO ,SALDO FINAL IQ005,SALDO INICIAL IQ130,PRODUCCION IQ130,CONSUMO IQ130 PRODUCCIÓN,CONSUMO IQ130 I+D,CONSUMO IQ149 (ALCOHOL COMPRADO DE 96°),CONSUMO IQ130 ,GL TANQUE DESTILADO ,SALDO FINAL IQ130,% APRV,AGUA M³(PL),AGUA M3(AD),AGUA DE PRODUCCION,AGUA M³ CALDERO # 2 50 BHP,AGUA M3 CALDERO #1 200 BHP,AGUA M3 DE CALDERO #1 A TORRE,AGUA M3 DE CALDERO #2 A TORRE,TORRE ENFRIAMIENTO M3(IN),TORRE DE DESTILACIÓN (M3),ENERGIA SIN TORRE,ENERGIA CON TORRE,ENERGIA TORRE,ENERGIA DE PRODUCION,ENERGÍA PLANTA KWH,VALOR INICIAL KWH PLANTA,VALOR FINAL KWH PLANTA,ENERGÍA ADMIN KWH,VALOR INICIAL KWH ADM,VALOR FINAL KWH ADM,SALDO INICIAL TQ DIESEL PRINCIPAL (Gls),CONSUMO DIARIO DE DIESEL ,CONSUMO DIESEL SIN TORRE,CONSUMO DIESEL CON TORRE,CONSUMO DIESEL TORRE,CONSUMO DIESEL DE PRODUCCION,CONSUMO GL TQ PRINCIPAL (Gls),INGRESO TQ DIESEL PRINCIPAL (Gls),VOLUMEN MENSUAL PROMEDIO,SALDO FINAL TQ DIESEL PRINCIPAL,NIVEL INICIAL TQ CAL #1,NIVEL FINAL TQ CAL #1,CONS. (GL) CAL#1,NIVEL INICIAL TQ CAL #2,NIVEL FINAL TQ CAL #2,CONS. (GL) CAL#2,CONS. (CM) TORRE,CONS. (CM) TORRE ,CONS. (CM) CALDERO,CONS. (CM) TORRE 3,CONS. (CM) CALDERO4,CONS. (CM) CALDERO5,CONS. (CM) CALDERO6,CONS. (CM) CALDERO7,ANTIESPUMANTE (ml),TQ TOWER IS,CONS. AGUA FACT (M3),CONS. E ELÉCTRICA FACT (KWH),CONS. DIESEL FACT (GL),COSTO AGUA FACT,COSTO E ELÉCTRICA FACT,COSTO DIESEL FACT,COSTO DIESEL FACT +IVA,COSTO FACTURADO,HORAS DE PRODUCCIÓN,HORAS PRODUCCIÓN SIN TORRE,HORAS PRODUCCIÓN CON TORRE,COSTO DE AGUA/HORA,COSTO DE AGUA SIN TORRE/HORA,COSTO DE AGUA TORRE/HORA,COSTO ENERGIA/HORA,COSTO DIESEL CONSUMIDO/HORA,COSTO DIESEL TQ PRINCIPAL/HORA,COSTO DE AGUA,COSTO DE AGUA PRODUCCIÓN,COSTO DE AGUA CON TORRE,COSTO DE AGUA TORRE,COSTO DE ENERGÍA,COSTO DE ENERGÍA PRODUCCIÓN,COSTO ENERGIA SIN TORRE,COSTO ENERGIA CON TORRE,COSTO ENERGIA TORRE,COSTO DE DIESEL CONSUMIDO,COSTO DIESEL CONSUMIDO SIN IVA,COSTO DIESEL SIN TORRE,COSTO DIESEL CON TORRE,COSTO DIESEL TORRE,COSTO DIESEL DE PRODUCCION,COSTO DE DIESEL CONSUMIDO TQ PRINCIPAL,COSTO TOTAL PRODUCCIÓN,COSTO TOTAL PRODUCCIÓN SIN IVA,Columna2,COSTO IQ005,MOD DESTIL,CIF DESTIL1,CIF DESTIL2,COSTO TOTAL PRODUCCIÓN TORRE DE DESTILACIÓN,COSTO TOTAL PRODUCCIÓN DE ALCOHOL,COSTO TOTAL PLANTA,COSTO LITRO TOTAL,COSTO TOTAL GENERAL,UNIDADES PROCESADAS
5/4/2017 0:00,2017,MAYO,5,18,8350,3350,,3350,0,66.4,11700,4700,0,2300,,,2300,96.4,2400,,18,,18,,6.48,0,0,,,,,0,0,,,,,,,750,,,,,0,0,,,750,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/5/2017 0:00,2017,MAYO,5,18,11700,2300,,2300,2050,65.1,11950,2400,1200,2300,,,2300,96.5,1300,58.53658537,15,,15,,5.4,0,0,,,,,0,0,,,,,,,750,250,,,,250,250,2000,,2500,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,410,48,2.4,72,,,,0.443666667,532.4,
5/6/2017 0:00,2017,MAYO,5,18,11950,200,,200,2600,65.1,9550,1300,2030,930,,,930,96.5,2400,78.07692308,7,,7,,2.52,0,0,,,,,0,0,,,,,,,2500,,,,,0,0,,,2500,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,520,81.2,4.06,121.8,,,,0.358157635,727.06,
5/8/2017 0:00,2017,MAYO,5,19,9550,1200,,1200,3800,67,6950,2400,3050,1050,,,1050,96.4,4400,80.26315789,26,,26,,9.36,0,0,,,,,0,0,,,,,,,2500,600,,,,600,600,,,1900,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,760,122,6.1,183,,,,0.351180328,1071.1,
5/9/2017 0:00,2017,MAYO,5,19,6950,4250,,4250,8650,63.2,2550,4400,6400,3000,,,3000,96.5,7800,73.98843931,33,,33,,11.88,0,0,,,,,0,0,,,,,,,1900,250,,,,250,250,,,1650,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1730,256,12.8,384,,,,0.3723125,2382.8,
5/10/2017 0:00,2017,MAYO,5,19,2550,3950,,3950,1600,74,4900,7800,1200,3400,,,3400,96.4,5600,75,21,,21,,7.56,0,0,,,,,0,0,,,,,,,1650,250,,,,250,250,,,1400,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,320,48,2.4,72,,,,0.368666667,442.4,
5/11/2017 0:00,2017,MAYO,5,19,4900,850,,850,0,60,5750,5600,0,600,,,600,96.5,5000,,20,,20,,7.2,0,0,,,,,0,0,,,,,,,1400,,,,,0,0,,,1400,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/12/2017 0:00,2017,MAYO,5,19,5750,2500,,2500,0,,8250,5000,0,5000,,,5000,,0,,19,,19,,6.84,0,0,,,,,0,0,,,,,,,1400,250,,,,250,250,,,1150,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/13/2017 0:00,2017,MAYO,5,19,8250,2000,,2000,0,,10250,0,0,0,,,0,,0,,4,,4,,1.44,0,0,,,,,0,0,,,,,,,1150,,,,,0,0,,,1150,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/15/2017 0:00,2017,MAYO,5,20,10250,2000,,2000,0,60,12250,0,0,0,,,0,,0,,16,1,16,,5.76,0,0,,,,,0,0,,,,,,,1150,250,,,,250,250,,,900,,,100,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/16/2017 0:00,2017,MAYO,5,20,12250,1350,,1350,0,60,13600,0,0,0,,,0,97,0,,17,1,17,,6.12,0,0,,,,,0,0,,,,,,,900,,,,,0,0,,,900,,,118,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/17/2017 0:00,2017,MAYO,5,20,13600,5400,,5400,0,47,19000,0,0,0,,,0,97,0,,14,0,14,,5.04,0,0,,,,,0,0,,,,,,,900,250,,,,250,250,,,650,,,100,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/18/2017 0:00,2017,MAYO,5,20,19000,2000,,2000,0,43,21000,0,0,0,,,0,97,0,,18,1,18,,6.48,0,0,,,,,0,0,,,,,,,650,,,,,0,0,,,650,,,129.8,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/19/2017 0:00,2017,MAYO,5,20,21000,100,,100,0,43,21100,0,0,0,,,0,97,0,,10,1,10,,3.6,0,0,,,,,0,0,,,,,,,650,300,,,,300,300,800,,1150,,,100,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/20/2017 0:00,2017,MAYO,5,20,21100,4000,,4000,0,44,25100,0,0,0,,,0,97,0,,3,0,3,,1.08,0,0,,,,,0,0,,,,,,,1150,,,,,0,0,,,1150,,,33.55,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/22/2017 0:00,2017,MAYO,5,21,25100,300,,300,2450,68.3,22950,0,1650,600,,,600,96.4,1050,67.34693878,15,1,15,,5.4,0,0,,,,,0,0,,,,,,,1150,200,,,,200,200,2000,,2950,,,0,,,7.5,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,490,66,3.3,99,,,,0.398969697,658.3,
5/23/2017 0:00,2017,MAYO,5,21,22950,2200,,2200,6900,68.3,18250,1050,5600,1300,,,1300,96.4,5350,81.15942029,12,1,12,,4.32,0,0,,,,,0,0,,,,,,,2950,350,,,,350,350,,,2600,,,0,,,8,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1380,224,11.2,336,,,,0.348428571,1951.2,
5/24/2017 0:00,2017,MAYO,5,21,18250,3800,,3800,6950,69.2,15100,5350,5750,4200,,,4200,96.4,6900,82.73381295,15,1,15,,5.4,0,0,,,,,0,0,,,,,,,2600,350,,,,350,350,,,2250,,,0,,,13,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1390,230,11.5,345,,,,0.34373913,1976.5,
5/25/2017 0:00,2017,MAYO,5,21,15100,4300,,4300,6450,61.5,12950,6900,4700,2000,,,2000,96.4,9600,72.86821705,11,3,11,,3.96,0,0,,,,,0,0,,,,,,,2250,300,,,,300,300,,,1950,,,68.65,,,29,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1290,188,9.4,282,,,,0.376468085,1769.4,
5/26/2017 0:00,2017,MAYO,5,21,12950,1200,,1200,1700,67,12450,9600,1500,0,,,0,96.4,11100,88.23529412,3,0,3,,1.08,0,0,,,,,0,0,,,,,,,1950,250,,,,250,250,,,1700,,,150,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,340,60,3,90,,,,0.328666667,493,
5/27/2017 0:00,2017,MAYO,5,21,12450,,,0,,,12450,11100,,,,,0,,11100,,,,0,,0,0,0,,,,,0,0,,,,,,,1700,,,,,0,,,,1700,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
5/29/2017 0:00,2017,MAYO,5,22,12450,3950,,3950,4050,64.6,12350,11100,2800,2350,,,2350,96.4,11550,69.13580247,16,3,16,,5.76,0,0,,,,,0,0,,,,,,,1700,150,,,,150,150,,,1550,,,162.7,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,810,112,5.6,168,,,,0.391285714,1095.6,
5/30/2017 0:00,2017,MAYO,5,22,12350,1350,,1350,7700,62.81,6000,11550,6150,3150,,,3150,96.4,14550,79.87012987,9,0,9,,3.24,0,0,,,,,0,0,,,,,,,1550,350,,,,350,350,,,1200,,,7.46,,,28,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1540,246,12.3,369,,,,0.352406504,2167.3,
5/31/2017 0:00,2017,MAYO,5,22,6000,3600,,3600,300,60,9300,14550,250,2300,,,2300,96.5,12500,83.33333333,4,1,4,,1.44,0,0,,,,,0,0,,,,,,,1200,250,,,,250,250,,,950,,,96.27,,,15,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,60,10,0.5,15,,,,0.342,85.5,
6/1/2017 0:00,2017,JUNIO,6,22,9300,2150,,2150,0,60,11450,12500,0,2560,,,2560,96.4,9940,,6,1,6,,2.16,0,0,,,,,0,0,,,,,,,950,300,,,,300,300,,,650,,,118.65,,,17,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/2/2017 0:00,2017,JUNIO,6,22,11450,2970,,2970,0,60,14420,9940,0,2550,,,2550,96.4,7390,,11,1,11,,3.96,0,0,,,,,0,0,,,,,,,650,100,,,,100,100,,,550,,,3.73,,,4,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/3/2017 0:00,2017,JUNIO,6,22,14420,0,,0,0,60,14420,7390,0,0,,,0,96.4,7390,,3,0,3,,1.08,0,0,,,,,0,0,,,,,,,550,,,,,0,0,,,550,,,0,,,37,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/5/2017 0:00,2017,JUNIO,6,23,14420,3500,,3500,1650,61.2,16270,7390,1310,3785,,,3785,96.4,4915,79.39393939,18,1,18,,6.48,0,0,,,,,0,0,,,,,,,550,50,,,,50,50,,,500,,,141.03,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,330,52.4,2.62,78.6,,,,0.353908397,463.62,
6/6/2017 0:00,2017,JUNIO,6,23,16270,2000,,2000,6870,54.1,11400,4915,5585,1350,,,1350,96.4,9150,81.29548763,20,1,20,,7.2,0,0,,,,,0,0,,,,,,,500,350,,,,350,350,2000,,2150,,,0,,,28,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1374,223.4,11.17,335.1,,,,0.348016115,1943.67,
6/7/2017 0:00,2017,JUNIO,6,23,11400,2900,,2900,6900,58.7,7400,9150,5650,4100,,,4100,96.4,10700,81.88405797,24,1,24,,8.64,0,0,,,,,0,0,,,,,,,2150,400,,,,400,400,,,1750,,,0,,,12,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1380,226,11.3,339,,,,0.346247788,1956.3,
6/8/2017 0:00,2017,JUNIO,6,23,7400,2650,,2650,2350,60,7700,10700,1900,1900,,,1900,96.4,10700,80.85106383,17,1,17,,6.12,0,0,,,,,0,0,,,,,,,1750,200,,,,200,200,,,1550,,,0,,,10,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,470,76,3.8,114,,,,0.349368421,663.8,
6/9/2017 0:00,2017,JUNIO,6,23,7700,5500,,5500,0,60,13200,10700,0,6450,,,6450,96.4,4250,,16,1,16,,5.76,0,0,,,,,0,0,,,,,,,1550,150,,,,150,150,,,1400,,,0,,,2,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/10/2017 0:00,2017,JUNIO,6,23,13200,2300,,2300,0,60,15500,4250,0,0,,,0,96.4,4250,,4,0,4,,1.44,0,0,,,,,0,0,,,,,,,1400,50,,,,50,50,,,1350,,,0,,,32,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/12/2017 0:00,2017,JUNIO,6,24,15500,1300,,1300,0,60,16800,4250,0,2100,,,2100,96.4,2150,,7,2,7,,2.52,0,0,,,,,0,0,,,,,,,1350,150,,,,150,150,,,1200,,,0,,,8,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/13/2017 0:00,2017,JUNIO,6,24,16800,3800,,3800,6350,55.4,14250,2150,4500,1750,,,1750,96.4,4900,70.86614173,6,1,6,,2.16,0,0,,,,,0,0,,,,,,,1200,300,,,,300,300,,,900,,,0,,,41,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1270,180,9,270,,,,0.384222222,1729,
6/14/2017 0:00,2017,JUNIO,6,24,14250,2900,,2900,6250,54.8,10900,4900,5050,3350,,,3350,96.5,6600,80.8,8,1,8,,2.88,0,0,,,,,0,0,,,,,,,900,400,,,,400,400,,,500,,,0,,,28,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1250,202,10.1,303,,,,0.349524752,1765.1,
6/15/2017 0:00,2017,JUNIO,6,24,10900,2350,,2350,6650,52.4,6600,6600,4950,2800,,,2800,96.5,8750,74.43609023,8,1,8,,2.88,0,0,,,,,0,0,,,,,,,500,400,,,,400,400,,,100,,,0,,,21,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1330,198,9.9,297,,,,0.370686869,1834.9,
6/16/2017 0:00,2017,JUNIO,6,24,6600,5500,,5500,0,52.4,12100,8750,0,3400,,,3400,96.4,5350,,10,1,10,,3.6,0,0,,,,,0,0,,,,,,,100,100,,,,100,100,2000,,2000,,,0,,,30,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/17/2017 0:00,2017,JUNIO,6,24,12100,3450,,3450,0,52.4,15550,5350,0,2000,,,2000,,3350,,2,1,2,,0.72,0,0,,,,,0,0,,,,,,,2000,100,,,,100,100,,,1900,,,0,,,12,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/19/2017 0:00,2017,JUNIO,6,25,15550,2250,,2250,3800,55.5,14000,3350,3200,4650,,,4650,96.4,1900,84.21052632,24,1,24,,8.64,0,0,,,,,0,0,,,,,,,1900,350,,,,350,350,,,1550,,,40.3,,,19,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,760,128,6.4,192,,,,0.3395,1086.4,
6/20/2017 0:00,2017,JUNIO,6,25,14000,6000,,6000,7700,58.1,12300,1900,6300,2200,,,2200,96.5,6000,81.81818182,31,1,31,,11.16,0,0,,,,,0,0,,,,,,,1550,550,,,,550,550,,,1000,,,55.2,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1540,252,12.6,378,,,,0.346444444,2182.6,
6/21/2017 0:00,2017,JUNIO,6,25,12300,2150,,2150,8150,57.5,6300,6000,6350,3750,,,3750,96.4,8600,77.91411043,30,1,30,,10.8,0,0,,,,,0,0,,,,,,,1000,500,,,,500,500,,,500,,,74.6,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1630,254,12.7,381,,,,0.358692913,2277.7,
6/22/2017 0:00,2017,JUNIO,6,25,6300,1200,,1200,4850,61.3,2650,8600,3650,2400,,,2400,96.4,9850,75.25773196,26,1,26,,9.36,0,0,,,,,0,0,,,,,,,500,100,,,,100,100,2000,,2400,,,214.82,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,970,146,7.3,219,,,,0.367753425,1342.3,
6/23/2017 0:00,2017,JUNIO,6,25,2650,3350,,3350,0,61.3,6000,9850,0,2300,,,2300,96.4,7550,,15,1,15,,5.4,0,0,,,,,0,0,,,,,,,2400,400,,,,400,400,,,2000,,,285.4,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/24/2017 0:00,2017,JUNIO,6,25,6000,4250,,4250,0,61.3,10250,7550,0,4250,,,4250,96.4,3300,,10,0,10,,3.6,0,0,,,,,0,0,,,,,,,2000,150,,,,150,150,,,1850,,,0,,,5,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
6/26/2017 0:00,2017,JUNIO,6,26,10250,3150,,3150,1550,51.3,11850,3300,1250,2000,,,2000,96.4,2550,80.64516129,16,1,16,,5.76,0,0,,,,,0,0,,,,,,,1850,150,,,,150,150,,,1700,,,0,,,47,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,310,50,2.5,75,,,,0.35,437.5,
6/27/2017 0:00,2017,JUNIO,6,26,11850,1200,,1200,6650,60.9,6400,2550,5300,1350,,,1350,96.4,6500,79.69924812,24,1,24,,8.64,0,0,,,,,0,0,,,,,,,1700,350,,,,350,350,,,1350,,,0,,,2,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1330,212,10.6,318,,,,0.352943396,1870.6,
6/28/2017 0:00,2017,JUNIO,6,26,6400,5800,,5800,6750,60,5450,6500,5450,3250,,,3250,96.4,8700,80.74074074,26,1,26,,9.36,0,0,,,,,0,0,,,,,,,1350,400,,,,400,400,,,950,,,0,,,4,46,39,49,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1350,218,10.9,327,,,,0.349706422,1905.9,
6/29/2017 0:00,2017,JUNIO,6,26,5450,3950,,3950,4400,46.7,5000,8700,2750,4550,,,4550,96.4,6900,62.5,18,1,18,,6.48,0,0,,,,,0,0,,,,,,,950,250,,,,250,250,,,700,,,0,,,22,45,37,49,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,880,110,5.5,165,,,,0.422,1160.5,
6/30/2017 0:00,2017,JUNIO,6,26,5000,2000,,2000,0,46.7,7000,6900,0,0,,,0,96.4,6900,,17,0,17,,6.12,0,0,,,,,0,0,,,,,,,700,150,,,,150,150,2000,,2550,,,0,,,13,45,37,44,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/1/2017 0:00,2017,JULIO,7,26,7000,0,,0,0,46.7,7000,6900,0,0,,,0,96.4,6900,,2,0,2,,0.72,0,0,,,,,0,0,,,,,,,2550,50,,,,50,50,,,2500,,,0,,,46,45,37,44,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/3/2017 0:00,2017,JULIO,7,27,7000,2900,,2900,0,46.7,9900,6900,0,4550,,,4550,96.4,2350,,10,2,10,,3.6,0,0,,,,,0,0,,,,,,,2500,50,,,,50,50,,,2450,,,0,,,35,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/4/2017 0:00,2017,JULIO,7,27,9900,4350,,4350,2550,56.8,11700,2350,1900,2200,,,2200,96.1,2050,74.50980392,15,1,15,,5.4,0,0,,,,,0,0,,,,,,,2450,300,,,,300,300,,,2150,,,0,,,33,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,510,76,3.8,114,,,,0.370421053,703.8,
7/5/2017 0:00,2017,JULIO,7,27,11700,3100,,3100,5800,49.6,9000,2050,4600,3150,,,3150,96.4,3500,79.31034483,23,1,23,,8.28,0,0,,,,,0,0,,,,,,,2150,300,,,,300,300,,,1850,,,0,,,29,27,36,44,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1160,184,9.2,276,,,,0.354173913,1629.2,
7/6/2017 0:00,2017,JULIO,7,27,9000,2400,,2400,6800,52.7,4600,3500,4850,700,,,700,96.4,7650,71.32352941,23,4,23,,8.28,0,0,,,,,0,0,,,,,,,1850,400,,,,400,400,,,1450,,,0,,,12,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1360,194,9.7,291,,,,0.382412371,1854.7,
7/7/2017 0:00,2017,JULIO,7,27,4600,3800,,3800,4000,52.8,4400,7650,2750,4050,,,4050,96.4,6350,68.75,21,2,21,,7.56,0,0,,,,,0,0,,,,,,,1450,250,,,,250,250,,,1200,,,0,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,800,110,5.5,165,,,,0.392909091,1080.5,
7/8/2017 0:00,2017,JULIO,7,27,4400,0,,0,0,52.8,4400,6350,0,0,,,0,96.4,6350,,6,4,6,,2.16,0,0,,,,,0,0,,,,,,,1200,,,,,0,0,,,1200,,,0,,,35,30,36,42,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/10/2017 0:00,2017,JULIO,7,28,4400,900,,900,0,52.8,5300,6350,0,1500,,,1500,96.4,4850,,13,1,13,,4.68,0,0,,,,,0,0,,,,,,,1200,200,,,,200,200,2000,,3000,,,0,,,51,30,36,42,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/11/2017 0:00,2017,JULIO,7,28,5300,3350,,3350,3600,62.6,5050,4850,2900,4600,,,4600,96.4,3150,80.55555556,9,1,9,,3.24,0,0,,,,,0,0,,,,,,,3000,300,,,,300,300,,,2700,,,60,,,47,30,35,40,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,720,116,5.8,174,,,,0.350275862,1015.8,
7/12/2017 0:00,2017,JULIO,7,28,5050,2950,,2950,6250,58.7,1750,3150,5050,2700,,,2700,96.4,5500,80.8,8,1,8,,2.88,0,0,,,,,0,0,,,,,,,2700,400,,,,400,400,,,2300,,,0,,,39,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1250,202,10.1,303,,,,0.349524752,1765.1,
7/13/2017 0:00,2017,JULIO,7,28,1750,5950,,5950,6800,60.4,900,5500,5650,3200,,,3200,96.4,7950,83.08823529,9,1,9,,3.24,0,0,,,,,0,0,,,,,,,2300,350,,,,350,350,,,1950,,,0,,,5,22,34,37,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,1360,226,11.3,339,,,,0.342707965,1936.3,
7/14/2017 0:00,2017,JULIO,7,28,900,2600,,2600,0,60.4,3500,7950,0,2200,,,2200,96.4,5750,,10,0,10,,3.6,0,0,,,,,0,0,,,,,,,1950,150,,,,150,150,,,1800,,,0,,,12,22,34,36,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
7/15/2017 0:00,2017,JULIO,7,28,3500,300,,300,0,60.4,3800,5750,0,600,,,600,96.4,5150,,2,0,2,,0.72,0,0,,,,,0,0,,,,,,,1800,50,,,,50,50,,,1750,,,0,,,31,22,34,36,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,,,,0,0,0,0,,,,,,
